@relation camel_Add_LSTM_metric-weka.filters.unsupervised.attribute.Remove-R1

@attribute 'Modify Lines' numeric
@attribute 'Add Lines' numeric
@attribute 'Delete Lines' numeric
@attribute 'Distribution modified Lines' numeric
@attribute 'Modify Files' numeric
@attribute Directories numeric
@attribute SumOfSourceRevision numeric
@attribute SumOfDeveloper numeric
@attribute 'LSTM C.E.' numeric
@attribute bug {1,0}

@data
28,27,1,2,3,1,23,9,5.01084,0
104,104,0,3,3,1,3,3,17.78367,0
8,7,1,1,1,1,3,3,4.492258,0
7,3,4,1,1,1,2,1,3.838082,0
104,83,21,12,4,2,11,5,10.736604,0
197,183,14,8,4,4,10,5,21.557692,0
6,4,2,0,1,1,4,2,3.845825,0
23,7,16,6,1,1,12,3,4.336608,0
135,135,0,3,3,2,18,9,16.519796,0
30,11,19,3,1,1,9,2,4.164701,0
2,1,1,0,1,1,18,6,3.610999,0
2,1,1,0,1,1,1,1,3.545719,0
5,4,1,0,1,1,19,6,3.76948,0
6,6,0,0,1,1,2,1,3.913341,0
939,926,13,134,360,339,1969,923,15.061171,0
6,3,3,0,1,1,3,2,3.892895,0
91,84,7,5,3,1,9,3,7.229567,0
320,306,14,3,14,10,131,52,18.740095,0
8,4,4,2,2,2,14,11,3.807833,0
59,33,26,10,3,1,16,7,8.77996,0
2487,2487,0,30,30,5,30,30,21.936001,1
235,232,3,4,3,2,10,7,15.337762,0
68,20,48,7,9,1,23,18,5.908302,0
8,4,4,1,1,1,2,1,3.85515,0
3,1,2,0,1,1,5,3,3.572159,0
70,35,35,0,34,23,38,35,12.50263,0
21,17,4,3,1,1,3,2,4.590824,0
12,3,9,0,1,1,2,1,3.750442,0
273,273,0,9,11,5,19,17,19.398136,0
43,30,13,4,2,2,16,5,5.350154,0
6,5,1,0,1,1,2,2,3.892218,0
6,6,0,0,1,1,3,3,3.782011,0
9,4,5,2,1,1,3,1,3.937024,0
2,1,1,0,1,1,3,2,3.56701,0
13,11,2,1,2,2,17,10,4.197618,0
2,1,1,0,1,1,2,2,3.56701,0
30,25,5,4,4,2,60,22,5.918102,0
10,7,3,0,3,1,6,3,3.777057,0
52,26,26,11,13,4,40,24,5.419333,1
4,2,2,0,2,2,2,2,3.746159,1
203633,203627,6,1604,1605,88,8857,3574,24.631765,0
2,1,1,0,1,1,4,1,3.595643,0
14,7,7,3,4,3,18,11,4.032475,0
2,1,1,0,1,1,4,3,3.610999,0
62,10,52,4,1,1,24,8,4.314352,0
17,13,4,1,2,2,23,7,4.474563,0
5,5,0,1,1,1,9,3,3.849948,0
4,2,2,0,1,1,2,2,3.794579,0
6,5,1,1,1,1,1,1,3.564951,0
8,4,4,0,4,4,92,22,4.257889,0
39,22,17,2,3,3,137,11,5.844178,0
182,81,101,27,18,5,45,36,12.357653,1
2,2,0,0,1,1,4,4,3.595643,0
8,4,4,0,2,1,2,2,3.94404,0
3552,3098,454,63,47,20,253,95,21.153912,1
2,2,0,0,1,1,3,1,3.822612,0
27,13,14,2,10,6,84,33,4.334183,0
15,12,3,0,1,1,3,2,4.022501,0
6,6,0,0,2,2,4,4,3.864307,0
524,524,0,6,6,1,6,6,16.513577,1
75,50,25,3,2,0,3,2,6.831257,0
24,24,0,3,4,3,83,37,4.635927,0
4,1,3,0,1,1,6,3,3.545719,0
9,7,2,0,1,1,9,6,3.88498,0
273,263,10,1,9,8,55,30,14.840082,0
97,96,1,4,6,5,29,14,14.632961,0
2,1,1,0,1,1,81,11,3.788415,0
2,2,0,0,1,1,24,9,4.201184,0
224,216,8,2,8,6,50,24,17.8866,0
2,1,1,0,1,1,7,3,3.573198,0
9,6,3,2,1,1,6,3,4.005745,0
540,540,0,10,10,2,22,10,18.895216,0
12,8,4,0,2,2,35,8,3.772127,0
5,2,3,0,2,2,7,6,3.799963,0
15,12,3,0,1,1,1,1,4.677625,0
230,227,3,7,5,2,28,10,14.566457,0
518,518,0,9,9,2,9,9,19.908016,1
889,476,413,38,13,9,74,28,15.001172,0
4,4,0,0,1,1,2,2,3.750153,0
200,194,6,5,3,2,9,5,15.061606,0
60,22,38,6,2,2,5,4,4.203954,0
10,9,1,1,1,1,2,1,3.868429,0
6,4,2,2,2,2,18,14,3.84157,0
75,75,0,4,3,3,12,10,14.340775,0
138,70,68,32,2,1,32,12,15.832333,0
12,9,3,1,1,1,3,1,4.071508,1
143,78,65,5,2,1,38,13,16.586685,1
3,1,2,0,1,1,8,2,3.545719,0
83,64,19,16,8,6,40,16,9.168556,0
11,3,8,4,2,1,6,2,3.700048,0
144,104,40,13,7,3,62,24,16.127996,0
4,2,2,0,1,1,5,2,3.741539,0
60,48,12,4,3,1,11,8,8.888435,0
135,135,0,3,3,2,13,9,16.519796,0
85,58,27,12,8,6,152,50,12.539723,0
86,15,71,6,4,4,46,19,4.921524,0
387,374,13,8,3,2,12,5,18.996309,1
62,53,9,8,3,1,28,14,9.469526,0
52,31,21,3,4,2,30,10,5.743312,0
977,870,107,22,27,8,249,92,17.284893,0
10,5,5,0,2,2,37,16,4.775527,0
37,37,0,1,1,1,54,12,10.367853,0
4,2,2,1,1,1,5,2,3.704624,0
156,119,37,8,6,1,10,7,20.090927,0
3,3,0,0,1,1,1,1,3.76948,0
114,55,59,5,2,1,15,5,9.888224,0
557,552,5,5,3,1,85,9,19.763893,0
584,413,171,22,10,5,49,23,17.071442,0
4,2,2,0,2,1,35,11,3.524582,0
39,26,13,6,2,1,8,5,5.715509,0
15,8,7,2,1,1,9,5,4.24963,0
90,50,40,3,1,1,5,2,7.482571,0
9,9,0,2,1,1,8,3,3.929432,0
23,13,10,3,1,1,3,2,4.781958,1
53,51,2,3,2,1,4,2,10.233899,0
57,29,28,1,3,2,16,3,5.976411,0
30,16,14,10,3,1,31,11,4.534974,0
40,22,18,6,3,1,4,4,5.386999,0
21,12,9,1,4,4,40,21,4.49612,0
15,15,0,4,1,1,31,11,4.688271,0
8,3,5,1,2,2,5,2,3.625098,0
35,3,32,4,3,2,14,7,3.715865,0
4,2,2,0,2,1,5,2,3.790319,0
21,10,11,1,1,1,2,1,4.26827,0
64,38,26,5,4,3,13,4,5.780079,0
106,54,52,3,47,20,209,116,12.539309,0
31,14,17,7,3,2,5,3,4.999707,1
4,2,2,0,1,1,10,4,3.622479,0
52,38,14,2,6,2,17,13,6.910683,1
63,2,61,1,7,4,76,27,3.865826,0
25,17,8,2,1,1,10,1,4.720066,1
8,4,4,0,4,2,22,13,3.898772,0
22,15,7,1,3,3,3,3,5.353746,0
6,3,3,1,2,2,5,5,3.715552,0
238,191,47,13,1,1,5,2,17.049597,0
59,52,7,3,5,2,35,8,8.636625,0
28,15,13,2,4,3,27,9,4.886189,0
13,9,4,1,1,1,35,7,3.917887,0
27,23,4,3,2,1,8,5,4.853563,0
91,91,0,4,2,1,13,7,12.998673,0
11,11,0,1,1,1,19,5,4.229408,0
149,140,9,16,7,3,168,26,17.591185,0
18,10,8,1,1,1,4,3,4.245426,0
136,53,83,21,9,2,86,33,11.223332,0
9,5,4,1,2,2,6,2,4.073719,0
2,1,1,0,1,1,2,2,3.769646,0
4,4,0,0,1,1,11,6,3.595643,0
492,458,34,9,8,4,10,8,19.988415,0
226,217,9,5,6,4,22,7,17.98156,0
24,13,11,2,5,4,64,23,4.564082,0
106,26,80,10,3,3,13,6,6.224195,0
3,2,1,1,1,1,27,11,3.686099,0
2,1,1,0,1,1,2,1,3.59834,0
2,1,1,0,1,1,8,5,3.906173,0
2,1,1,0,1,1,2,1,3.59834,0
442,209,233,6,4,4,97,22,16.229519,0
108,108,0,8,5,4,231,30,19.510845,0
27,20,7,3,2,2,16,4,5.068044,0
376,199,177,117,54,35,186,117,14.693851,0
220,168,52,5,8,4,173,36,17.780272,0
25,23,2,2,3,1,27,10,5.058271,0
16,6,10,4,2,2,9,6,4.490544,0
70,69,1,7,6,6,39,18,9.058966,0
54,4,50,3,6,4,76,18,3.841408,0
54,43,11,9,3,3,30,13,5.763834,0
31,21,10,3,2,2,23,7,5.109722,0
31,10,21,4,1,1,1,1,3.914065,0
8,4,4,1,1,1,24,10,3.723614,0
7,7,0,0,1,1,1,1,3.823217,0
12,6,6,0,2,1,7,7,3.952911,0
12,6,6,0,6,6,63,26,3.819434,0
301,142,159,0,156,154,1124,542,11.461394,1
11,10,1,1,1,1,5,4,4.110858,1
17,10,7,0,4,4,19,6,5.188463,0
607,607,0,7,7,1,14,7,17.542294,0
4,3,1,1,1,1,3,2,3.712618,0
4,2,2,0,2,2,13,7,3.941741,0
2,1,1,0,1,1,21,9,3.56701,0
66,66,0,3,3,3,3,3,14.565716,0
11,10,1,2,1,1,11,5,3.922358,0
9,7,2,2,4,4,37,13,4.075673,0
16,6,10,0,7,5,96,43,4.023289,0
3,3,0,0,1,1,10,4,3.572159,0
5,4,1,0,2,2,27,11,3.618995,0
2,1,1,0,1,1,5,4,3.576466,0
86,60,26,7,2,2,2,2,11.16466,0
29,10,19,2,1,1,1,1,4.107541,1
47,43,4,5,5,3,18,9,12.230873,0
64,46,18,13,3,3,22,10,11.138503,1
8,6,2,1,1,1,3,2,3.87344,0
9,6,3,2,1,1,2,2,4.072174,0
156,78,78,25,18,2,18,18,13.578644,0
8,4,4,0,1,1,6,1,3.735645,0
69,63,6,3,3,1,7,3,11.788707,0
37,19,18,6,4,4,66,17,6.601645,0
89,59,30,3,2,2,21,8,7.047421,0
95,80,15,7,1,1,5,1,13.769041,0
209,207,2,3,3,2,11,5,14.422818,0
668,649,19,78,50,40,163,100,16.593876,0
30,17,13,9,2,1,6,3,6.515825,0
2,1,1,0,1,1,7,4,3.56701,0
174,133,41,5,6,4,20,6,20.192913,0
18,9,9,0,6,2,63,41,4.382893,0
381,239,142,1,3,2,25,7,16.448153,1
6,3,3,0,1,1,3,3,3.780171,0
398,96,302,11,4,2,20,11,16.682594,0
12,12,0,1,1,1,2,2,4.072406,0
9,6,3,0,1,1,1,1,3.789699,0
37,13,24,9,5,2,12,11,5.150999,0
103,4,99,2,3,1,12,10,3.896151,0
45,45,0,3,3,2,6,5,11.106841,0
34,30,4,2,2,2,3,2,10.993672,0
10,5,5,0,3,2,22,12,3.505946,0
2,1,1,0,1,1,2,1,3.498239,0
100,75,25,15,7,4,129,37,14.130083,1
2,1,1,0,1,1,10,3,3.573198,0
241,129,112,7,8,1,10,9,17.535065,0
2,1,1,0,1,1,14,7,3.56701,0
15,8,7,3,1,1,6,3,3.946497,0
2,1,1,0,1,1,2,2,3.573198,0
66,66,0,1,2,1,61,21,13.494449,0
5,3,2,0,3,2,27,11,3.689937,0
2,2,0,0,1,1,15,3,3.512691,0
2,1,1,0,1,1,5,4,3.59834,0
927,927,0,7,7,2,7,7,19.705244,1
4,1,3,0,1,1,2,1,3.614788,1
2,1,1,0,1,1,6,3,3.56701,0
1,1,0,0,1,1,4,2,3.840238,0
114,101,13,9,4,4,9,8,14.43627,1
3,2,1,0,1,1,1,1,3.787051,0
39,38,1,3,2,1,25,11,5.629014,0
25,21,4,0,2,2,132,19,5.944951,0
28,14,14,0,12,12,44,29,7.016049,0
33,14,19,3,4,1,9,5,4.487681,0
183,125,58,12,5,4,10,5,16.810444,0
4,2,2,1,1,1,3,1,3.703548,0
214,207,7,1,2,2,18,9,16.090744,0
138,1,137,1,1,1,6,5,3.48141,0
16,10,6,2,3,2,17,7,4.360182,0
32,28,4,2,2,1,2,2,5.071798,1
8,8,0,1,1,1,5,3,4.004122,0
2,1,1,0,1,1,7,3,3.763627,0
3,2,1,0,1,1,2,2,3.773237,0
4,2,2,0,1,1,6,1,3.729423,0
2,1,1,0,1,1,6,2,3.498239,0
4,1,3,2,1,1,22,6,3.498239,0
157,112,45,8,4,1,12,4,15.27512,0
21,8,13,2,2,1,2,2,4.164269,0
50,50,0,5,1,1,2,1,7.799322,0
57,38,19,5,3,2,13,6,16.303337,0
3,2,1,0,1,1,3,2,3.812828,0
2,1,1,0,1,1,4,3,3.56701,0
377,218,159,6,4,1,6,6,16.894251,0
2,2,0,0,1,1,4,2,3.56701,0
29,28,1,2,2,1,14,6,5.410022,0
235,235,0,2,2,1,2,2,16.805264,0
5,4,1,0,2,1,20,7,3.686099,0
10,5,5,0,5,2,29,16,3.949584,0
2,1,1,0,1,1,45,17,3.59834,0
93,68,25,16,4,2,10,6,12.34306,0
48,31,17,9,2,2,15,4,5.429727,0
20,20,0,1,2,1,41,15,5.628177,0
61,23,38,11,5,2,31,12,6.271914,0
5,2,3,2,2,1,50,13,3.739074,0
157,156,1,4,2,1,2,2,15.249264,0
33,18,15,2,3,2,15,6,4.414943,0
54,37,17,3,4,4,5,4,11.080437,0
8,8,0,0,1,1,8,3,3.797084,0
18,14,4,0,2,1,7,4,6.349285,0
15,4,11,0,2,1,9,3,3.874061,0
9,7,2,1,1,1,1,1,3.984585,0
4,2,2,1,1,1,4,3,3.801611,0
10,7,3,0,2,1,35,8,3.902059,0
5,5,0,1,1,1,13,4,3.822423,0
8,6,2,0,3,2,21,8,3.838561,0
71,68,3,4,4,2,177,20,13.991329,0
19,17,2,3,2,1,14,6,4.215665,0
2,1,1,0,1,1,1,1,3.726045,0
2,1,1,0,1,1,13,6,3.70258,0
98,60,38,14,3,1,9,3,14.023557,0
141,139,2,8,2,2,3,3,16.584644,1
3,3,0,0,1,1,24,11,3.573198,0
38,38,0,5,4,4,29,9,6.525636,0
324,283,41,76,25,5,180,43,12.720795,0
105,43,62,7,6,2,146,39,11.198418,0
60,50,10,3,2,1,2,2,8.573889,0
81,81,0,7,5,2,28,17,16.692516,1
26,23,3,1,3,3,15,11,5.500394,0
20,20,0,2,2,1,2,2,4.668908,0
102,102,0,3,3,2,3,3,17.630621,0
231,66,165,3,1,1,30,11,11.211434,0
119,96,23,5,7,5,22,12,19.47356,0
2,1,1,0,1,1,6,5,3.56701,0
5,3,2,1,1,1,22,6,4.243711,0
2,1,1,0,1,1,4,3,3.56701,0
24,9,15,4,2,1,4,4,4.038321,0
2,1,1,0,1,1,2,2,3.573198,0
1012,1012,0,9,9,2,55,18,19.612108,0
12,7,5,1,4,4,19,7,4.541663,0
2,1,1,0,1,1,18,5,3.59834,0
4,2,2,1,1,1,2,2,3.545719,0
1032,1023,9,10,12,9,46,22,20.085939,1
6,3,3,1,1,1,1,1,3.708359,0
2074,2074,0,18,18,2,65,37,19.316187,0
223,222,1,4,4,2,15,4,17.258541,0
701,701,0,11,12,6,23,21,20.839701,0
2,1,1,0,1,1,8,2,3.59834,0
4,2,2,0,2,1,15,7,3.622479,0
32,16,16,0,2,2,3,3,4.635562,0
80,56,24,2,1,1,6,2,12.800252,1
6,1,5,0,1,1,3,2,3.56701,0
160,39,121,3,6,3,15,6,11.697121,0
4,2,2,0,2,2,3,3,3.664927,0
22,2,20,2,6,1,22,21,3.585275,0
8,5,3,2,1,1,3,1,4.118969,0
4,2,2,0,2,2,7,6,3.693401,0
29,12,17,0,1,1,1,1,5.047436,0
6,6,0,0,2,1,74,19,3.931643,0
16,12,4,3,1,1,6,2,5.325625,0
29,19,10,5,2,2,24,7,5.604907,0
4,2,2,0,1,1,11,6,3.512691,0
35,25,10,8,1,1,77,7,6.065311,0
93,91,2,3,2,1,7,4,13.258275,0
12,10,2,2,1,1,15,8,3.922358,0
17,7,10,0,1,1,5,3,3.927868,0
212,195,17,13,7,4,81,15,18.845489,1
84,36,48,10,10,6,50,23,9.559879,0
13,6,7,0,1,1,7,5,3.888917,0
58,50,8,6,1,1,27,7,11.019328,0
19,10,9,2,1,1,19,6,4.787735,0
16,8,8,1,1,1,2,1,4.876699,0
13,2,11,0,1,1,1,1,3.545719,0
29,24,5,1,1,1,1,1,6.158769,0
169,109,60,23,16,10,81,22,14.649102,0
106,84,22,5,10,2,37,16,14.833899,1
19,13,6,0,2,2,3,3,4.938684,0
84,42,42,6,12,9,215,70,7.269315,0
37,20,17,1,1,1,5,1,5.338201,0
18,7,11,3,4,1,10,8,4.086509,0
6,5,1,0,1,1,6,3,4.195454,0
17,16,1,2,1,1,8,2,4.581856,0
12083,7942,4141,1233,312,295,2860,1056,14.106011,0
49160,49157,3,453,454,261,471,460,18.033115,0
157,80,77,0,1,1,5,4,14.657694,0
49,46,3,3,3,3,22,10,11.149667,0
5,4,1,1,1,1,5,2,3.605917,0
6,3,3,0,3,3,19,10,3.766175,0
157,91,66,2,1,1,28,10,12.210609,0
14,7,7,0,6,6,89,35,3.904355,0
45,33,12,8,3,1,13,5,6.23219,0
45,45,0,4,2,1,22,7,7.648675,0
91,89,2,18,14,8,105,47,8.660841,0
30,26,4,3,2,1,6,2,5.547476,0
75,38,37,10,4,3,45,20,9.194728,0
6,4,2,0,1,1,4,1,3.845825,0
1338,950,388,16,12,6,68,38,16.240179,1
3,2,1,1,1,1,25,6,3.959729,0
18,17,1,0,1,1,6,4,4.326062,0
1113,566,547,0,297,2,1766,595,13.514812,0
98,94,4,7,3,2,25,12,16.461922,0
2,1,1,0,1,1,8,4,3.831671,0
35,23,12,1,2,1,14,7,6.337586,1
7,6,1,0,1,1,3,1,3.633466,0
13,13,0,3,1,1,25,4,4.865273,0
18,9,9,3,3,1,20,6,4.735747,0
2,1,1,0,1,1,5,2,3.573198,0
2778,1102,1676,104,60,31,606,222,16.681282,1
3,2,1,0,1,1,1,1,3.802108,0
175,173,2,3,3,2,9,5,15.489101,0
86,47,39,17,65,10,126,107,5.522459,0
140,51,89,14,5,4,74,21,7.870478,0
8,4,4,0,4,2,8,8,3.898932,0
16,7,9,5,2,2,14,5,4.374602,0
4,2,2,0,1,1,17,9,3.811646,0
3,2,1,1,1,1,2,1,3.802108,0
4,4,0,0,1,1,2,1,3.722078,0
6,6,0,0,1,1,2,1,4.085472,0
8,4,4,0,2,1,4,4,3.818992,0
64,64,0,2,2,1,3,2,14.687413,0
6,4,2,0,1,1,13,9,3.802411,0
8,4,4,0,1,1,2,1,3.851802,0
8,7,1,1,2,1,6,2,3.779992,0
2,1,1,1,1,1,7,4,3.56701,0
2,1,1,0,1,1,16,8,3.545719,0
2,1,1,0,1,1,12,9,3.545719,0
2,1,1,0,1,1,3,2,3.56701,0
4,2,2,0,2,1,52,18,3.743608,0
34,21,13,6,5,2,26,7,5.339186,0
110,103,7,11,6,3,18,11,14.470105,0
8,4,4,0,1,1,4,2,3.978397,0
12,6,6,4,2,1,7,2,4.103148,0
17,10,7,4,2,2,12,4,4.295086,0
16,14,2,2,1,1,15,4,4.297993,0
17,1,16,2,1,1,15,6,3.48141,0
1405,1405,0,3,3,2,32,11,18.406242,0
10,3,7,2,1,1,5,3,3.83427,0
68,42,26,2,1,1,1,1,11.504201,1
5248,4964,284,44,43,9,317,141,18.462027,0
11,10,1,2,1,1,14,3,3.922358,0
8,2,6,0,2,1,3,3,3.693401,0
66,33,33,4,4,4,68,21,5.505012,0
11,3,8,1,1,1,1,1,3.809028,0
453,284,169,10,9,3,56,10,18.550714,0
14,6,8,1,3,1,6,3,3.916929,0
16,8,8,1,1,1,2,1,3.994274,0
4,2,2,1,1,1,2,2,3.609436,1
4,2,2,1,1,1,21,6,3.623893,0
65,59,6,4,2,2,10,4,12.69637,0
2,1,1,0,1,1,11,4,3.599953,0
414,403,11,3,3,1,5,3,16.716686,0
8,3,5,0,2,1,6,4,3.625293,0
19,17,2,5,1,1,5,2,4.81713,1
779,779,0,6,6,2,9,7,18.005413,0
6,3,3,0,3,1,55,16,3.777087,0
3,3,0,0,1,1,5,3,4.128137,0
14,11,3,2,1,1,3,2,4.085564,0
10,3,7,1,1,1,2,1,3.820503,0
3,2,1,1,1,1,2,1,3.802108,0
12,9,3,1,1,1,4,4,3.854147,0
62,39,23,4,3,2,20,4,6.884594,0
38,31,7,1,1,1,6,1,9.633929,1
4,2,2,0,2,2,16,3,3.581833,0
28,15,13,4,2,1,10,2,5.526496,0
3,3,0,0,1,1,3,3,3.713613,0
79,75,4,1,2,1,4,4,13.286989,0
2,1,1,0,1,1,4,1,3.56701,0
31,26,5,3,1,1,2,1,5.109375,0
2,1,1,0,1,1,4,2,3.48141,0
10,9,1,0,3,2,30,12,4.279352,0
160,73,87,26,33,14,130,70,10.709318,0
13,13,0,2,2,1,6,6,4.583609,0
2,1,1,0,1,1,12,3,3.763543,1
19892,19704,188,207,184,34,1112,506,21.763775,0
10,5,5,2,1,1,9,5,3.820813,0
200,102,98,24,13,9,196,82,16.983097,0
7,7,0,3,2,1,29,5,4.072659,0
6,1,5,1,3,1,9,3,3.56701,0
574,574,0,5,5,2,39,18,18.286636,0
19,9,10,2,1,1,11,5,4.51616,0
1,1,0,0,1,1,1,1,3.524582,0
46,46,0,2,3,2,52,10,13.562493,0
6,4,2,1,1,1,1,1,3.84755,0
4,3,1,2,1,1,1,1,3.864196,0
86,86,0,3,3,2,44,16,12.522471,0
13,11,2,2,1,1,21,2,4.1823,0
29,28,1,0,2,1,9,5,7.91365,0
5,2,3,1,2,2,7,4,3.667614,0
3,2,1,0,2,1,12,11,3.545719,0
97,88,9,6,3,1,36,9,15.276273,0
2,1,1,0,1,1,10,5,3.723381,0
240,149,91,15,7,3,38,12,16.762917,0
2,1,1,0,1,1,2,2,3.643463,0
21,14,7,3,2,2,9,6,4.524884,1
1184,1184,0,19,19,2,54,34,18.592033,0
948,948,0,9,9,2,45,18,18.546,0
51,42,9,4,4,3,10,6,8.933144,0
6,3,3,0,1,1,7,2,3.608491,0
166,139,27,21,5,2,93,29,18.718655,0
4,2,2,1,1,1,3,1,3.690671,0
61,30,31,6,3,1,17,8,7.312714,0
83,44,39,1,7,7,24,14,5.91904,1
28,18,10,0,5,4,10,5,4.439348,0
21,11,10,6,3,2,6,3,5.205969,0
19,16,3,3,1,1,6,1,4.906765,0
126,117,9,8,5,1,17,11,15.404831,0
316,274,42,15,2,1,43,8,17.753359,1
2,1,1,0,1,1,2,1,3.795522,0
2,1,1,0,1,1,5,2,3.545719,0
86,60,26,7,5,1,16,5,12.61695,0
212,205,7,9,6,3,24,7,17.845697,1
333,295,38,8,12,3,30,15,17.331911,1
102,74,28,8,4,2,11,4,18.003067,1
289,269,20,21,5,1,17,8,16.443691,0
34,28,6,3,3,2,9,3,5.399651,1
1,1,0,0,1,1,4,2,3.48141,0
780,679,101,27,12,5,27,16,19.375683,0
4,2,2,0,1,1,5,1,3.528394,0
6,5,1,0,2,2,16,4,3.893374,0
83,44,39,0,1,1,3,2,6.34796,0
28,27,1,2,2,1,5,2,5.183632,0
51,28,23,7,1,1,3,1,6.900089,1
2,1,1,0,1,1,4,2,3.545719,0
12,12,0,3,2,2,20,8,4.14957,0
42,42,0,6,3,1,12,10,5.64181,0
46,22,24,8,2,1,9,4,5.284523,0
528,475,53,16,12,7,224,65,17.403219,0
7,2,5,0,1,1,5,1,3.601251,0
1,1,0,0,1,1,3,1,3.590563,0
32,21,11,2,1,1,1,1,5.834772,0
30,29,1,1,3,1,8,5,6.953756,0
2,2,0,0,2,1,15,9,3.686099,0
219,171,48,10,7,3,82,26,17.460476,0
3,1,2,0,1,1,16,8,3.610999,0
40,36,4,5,4,2,25,20,6.68723,0
35,17,18,4,2,2,14,5,5.162759,0
24,18,6,2,2,2,4,4,4.26708,1
3,2,1,0,1,1,2,1,3.844151,0
4,3,1,0,1,1,2,1,3.572159,0
96,48,48,21,22,12,131,56,15.270715,0
118,59,59,0,59,50,70,64,11.497196,1
6,6,0,0,1,1,22,6,3.76948,0
13,11,2,2,1,1,4,3,3.921242,0
54,41,13,5,1,1,14,4,12.990705,0
5,3,2,0,1,1,17,4,3.671566,0
15,15,0,1,1,1,2,2,5.170065,0
9,5,4,2,1,1,5,1,3.822236,0
178,89,89,17,47,33,255,157,17.880306,1
10,9,1,3,1,1,10,1,4.245754,0
238,235,3,6,5,3,23,9,18.99357,1
702,702,0,11,11,2,11,11,18.141924,0
15,5,10,0,1,1,1,1,3.877666,0
23,10,13,0,3,2,8,4,4.015026,0
4,2,2,0,2,1,13,6,3.622479,0
2,1,1,0,1,1,8,4,3.610999,0
16,8,8,0,6,2,59,36,4.153375,0
4,3,1,0,1,1,2,1,3.871581,0
19,7,12,5,1,1,5,4,4.529008,0
8,7,1,2,1,1,20,10,3.912031,0
10,5,5,1,2,2,9,3,3.751045,1
963,963,0,5,5,1,7,5,18.85294,0
1736,748,988,36,9,4,33,25,15.807184,0
204,197,7,17,8,5,16,11,16.013105,0
15,6,9,3,1,1,3,2,3.924451,0
124,124,0,1,4,2,10,9,14.716041,0
4,4,0,0,1,1,5,2,3.825413,0
2,1,1,0,1,1,6,3,3.573198,0
8,4,4,0,2,1,29,12,3.821791,0
16,11,5,1,1,1,4,1,4.642085,1
60,59,1,2,2,1,5,5,11.387575,0
106,52,54,6,15,5,80,40,7.759362,0
12532,12530,2,120,118,4,547,241,20.208162,0
4,2,2,0,1,1,16,6,3.763282,0
2,1,1,0,1,1,5,3,3.545719,0
29,19,10,4,2,1,4,4,5.088079,0
42,40,2,7,3,3,16,6,5.323785,1
10,6,4,1,3,2,34,7,3.842154,0
177,175,2,5,6,2,48,14,19.085497,0
18,9,9,0,2,2,2,2,3.904575,0
121,65,56,7,4,4,15,15,11.164062,1
53,50,3,8,3,2,24,5,6.73654,0
462,231,231,71,146,2,730,292,11.674819,0
1114,888,226,41,23,6,92,46,19.703726,0
74,73,1,5,3,2,12,12,10.199475,0
39,38,1,2,3,1,22,3,6.233896,0
80,56,24,1,3,2,30,12,11.439177,0
32,12,20,5,3,1,14,7,4.372836,0
8,8,0,0,1,1,7,3,3.797084,0
110,105,5,2,3,3,17,5,16.831379,1
2,1,1,0,1,1,3,2,3.498239,0
336,320,16,16,8,5,51,15,17.823734,0
12,10,2,1,1,1,6,6,4.342739,0
8,5,3,0,4,2,58,18,3.689316,0
871,871,0,7,7,2,7,7,18.959436,0
31,25,6,2,2,2,2,2,5.776428,0
6,3,3,0,2,1,4,2,3.848424,0
12,8,4,1,1,1,4,3,3.962815,0
104,84,20,5,5,4,15,6,10.968671,0
811,811,0,9,9,2,9,9,17.840565,0
13,7,6,5,2,2,80,21,3.901218,0
30,29,1,1,3,1,11,5,6.953755,0
12,12,0,2,1,1,17,4,4.989083,0
193,96,97,33,42,22,97,83,13.458604,0
4,4,0,1,1,1,3,1,3.773678,0
92,86,6,4,6,2,49,23,16.917631,0
31,28,3,2,1,1,1,1,5.863938,0
52,48,4,4,3,2,11,9,11.788396,0
5953,5037,916,122,93,32,375,174,24.646004,1
91,6,85,7,10,4,24,11,4.134839,0
39,37,2,4,2,2,32,15,6.346697,1
3,1,2,1,1,1,10,4,3.56701,0
122,120,2,6,2,1,5,3,16.61624,0
159,139,20,17,6,4,35,10,16.543673,0
321,298,23,0,76,3,265,181,11.995623,0
2,1,1,0,1,1,3,3,3.59834,0
3,2,1,1,1,1,2,1,3.802108,0
4,2,2,1,1,1,2,1,3.572159,0
762,356,406,8,5,5,81,23,15.73568,0
677,537,140,16,7,2,19,7,19.213406,0
8,8,0,0,1,0,1,1,3.748065,0
2,1,1,0,1,1,1,1,3.595643,1
2,1,1,0,1,1,3,3,3.56701,0
291,150,141,4,3,2,3,3,17.254423,0
3,3,0,0,1,1,3,2,3.48141,0
3,2,1,0,1,1,5,5,3.903948,0
2,1,1,0,1,1,32,12,3.545719,0
161,161,0,2,4,2,148,25,19.57538,0
2,1,1,0,1,1,3,2,3.56701,0
17,17,0,2,2,1,14,8,4.156196,0
30,21,9,3,2,1,12,7,5.428349,0
8,3,5,1,1,1,4,1,3.620327,1
53,30,23,1,2,1,9,5,5.389162,1
12,8,4,1,1,1,3,3,3.962815,0
8,4,4,0,2,2,5,2,3.641781,0
94,50,44,9,8,8,38,16,11.571278,0
97,75,22,5,3,3,106,19,13.731966,0
8,4,4,0,2,1,13,2,3.844278,0
13,13,0,1,1,1,1,1,4.364618,0
